id,donor_id,influencer_id,relationship_type,relationship_weight,interest_category,created_at,last_interaction_date,is_active
d4845f19-b1d3-4a47-a0e7-13afea17b587,ab328f1e-368e-4106-a169-fc18d8930ed2,fd9f18be-ebde-4b56-8e47-e692f93c65c3,Mentor/Mentee,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d4f44ab0-817a-4f3e-8b4c-4f8b04640664,81853109-44b3-46e7-915b-933e9b7f39ea,613675aa-9e33-4d93-89a2-22f0d4207036,Business Partner,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d57fe7e4-71a7-40d3-9966-aa61bd4122f2,99c43c15-49d9-43d9-ac73-06b949567b10,5842e994-9a95-4b66-94e1-02fac0214bfa,Student/teacher,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d648342c-d041-4d8a-89af-72ac06d72a5e,8a54bd0b-54e1-41ff-8e15-d7b7b38b8a97,a111d6f0-7c90-4bc0-9755-8175281868de,Fellow Committee Member,5,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d68f0a06-bbc7-4cd3-aa9d-0895df14f714,07c08a95-b20e-4c0c-a920-c478180d67f3,daaa7116-a311-4aed-93b3-500e1302e814,Co-founder,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d74e17a7-9b6b-4f16-b00e-08e12bea44bb,7c1ebb0e-d020-4d85-af43-df1016ef525a,733893d4-6668-4b7b-8b53-915f3d577ead,Fellow Speaker,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d770005c-1bf0-4f17-929e-4931cbef2dcf,048326c0-b939-471c-9a6f-f80369497a2b,d8ae0379-4d80-45dd-ab48-24821b0a24ec,Family - first level,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d7becbc5-cec0-46b9-97a4-474c8ec490f9,437e3d35-699c-42a4-a087-8b5c327ff197,7c5a5884-27ac-496f-bd5a-cb7de74cc7ea,Collaborated with,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d8d5a428-2be9-4bf7-a79e-85de488d5d6e,3c1bae20-c604-4fb5-a2a6-61dc48493676,8a2c1ea1-5ed2-4584-8949-409e4f6c61f5,Family - extended,5,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d9ddefa6-a82f-429b-bdf1-f4627864ccc1,e1d3536e-2db5-42e1-922f-c6b4ad8484d6,3fd5da33-92af-46c6-a4e8-4d9b76079863,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
da1ac520-e236-48f1-837d-6ce21425daaf,231b939d-8da4-4f88-931f-1414d89293ae,11c7509f-1571-4298-af6f-c1bc99c68ee9,Mentor/Mentee,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
da412810-422e-46ea-b2ef-c8d548d4a2b7,bfc7f96a-0536-4a55-a800-ef0234e2bf4c,37ada321-4743-473d-9885-ea8ee205fa0d,Fellow Alumni,3,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
daff42f4-c4a5-43f8-a6af-f2fedfc0e16d,db55f288-8523-45a2-be49-654f7abf1358,dafbe5a4-f72d-4e5e-a39d-c594d0204109,Family - extended,5,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
db90020e-316c-4051-832d-771c7f1b37ab,39586b4a-2423-411b-baf6-d5b2bd200926,26105b7f-5bec-480c-b842-12253e528c3f,Reported to,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
dc6dcdd0-3d1d-451f-88fb-09d4ce08ae74,927a2ea3-ad46-4c7e-bc05-5e13c9c6d353,bf987358-1a34-4ef5-a0f7-b6d73e27fd09,Co-author,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
dc9e4c74-b001-4fb6-af2f-df709eaacd8d,be63cf09-ced1-4ba3-8441-ad7f90b68307,8bb50e64-319d-4ba4-a083-1ab8ab321e1a,Business Partner,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
dd020508-1700-4945-8d12-e96eb535572f,8d40631b-f87c-43bf-8d31-514d708c7bcd,de8b37f5-5829-444d-9f3f-53a893f1481f,Fellow Speaker,3,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
dd242d85-44b3-4c0f-a238-efc766636a6b,98847d12-abc5-4ba9-b9b1-4d153d214150,534b4a51-0592-4546-8887-1fc5c26f0bcc,Co-author,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
dd27cf36-e698-4f7c-92e9-afc2de358a2f,6a0680e3-a6e3-4b17-a2ef-201959e1d4ef,ccc54d79-fa45-4eca-af0a-b54933ad9e9f,Business Partner,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
de1ae6c0-d50d-4094-a97a-fa21b7772a8b,841aa32c-db5b-46ee-af0e-be32f31dbf66,c382a45a-acd9-497d-bfe5-1d12336590c8,Business Partner,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
de373ef4-0e58-424f-9882-23022c766e35,82093f81-342e-41aa-a6ec-578a2864a82e,ec7c6f18-5e97-4fb1-baa9-fec7bbfb696f,Reported to,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
de42eae4-1168-4d36-b3ad-f67e65c7e8d5,de451338-83d6-4ac6-ba42-c64c69efe4c9,2b4d1634-1bb7-4d56-981b-16b714732f0c,Fellow Alumni,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
de621fec-f3a8-4133-a6ba-78bf184e1686,82c32a70-0be2-4d07-93a8-c61199a8d0c8,91ea5d72-1d40-45c6-a4cb-892ed1484ebe,Friends with,6,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
de9cb75e-5202-416b-983d-84bf4e0018bf,72f246cf-48f3-4013-aeb2-e3636ccebf6a,91ea5d72-1d40-45c6-a4cb-892ed1484ebe,Mentor/Mentee,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
df0fdcf7-5164-495d-845d-894f2d47e5b7,51bc23c5-e2f2-45ee-8541-33023c9c6b93,565628d3-5892-4f3e-bcd3-61600d3181e9,Co-author,7,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e07310ed-1144-488c-9480-66963ae590a0,2fe5c101-7d45-4d43-9760-33b83dbcd20a,69cc3dfc-35ac-41bd-9cde-c9eb3f27d8a6,Advisor/Advisee,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e122e699-c34b-454b-9ebc-e4f741e58b89,6c1b7af1-d7c8-480e-9e0d-7a7c4e37c62e,55127d3c-0e51-4a93-aabc-6efe62d285d8,Co-worker/Colleague,6,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e14cec14-b5df-43e1-ae11-6fbc67df22c6,a499369c-600f-4c95-8c4f-15b27de0781d,6de69601-efe5-48d8-bb80-ed5bd67d90d0,Fellow Speaker,3,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e184c22a-78da-4a76-aae1-70b5e616cd6d,82fac26d-2be3-4624-842f-73b74c7f6d98,ab21b441-6a1f-4c12-b96c-1601d6774fc2,Student/teacher,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e23b482d-df8f-4a88-a217-a28f7cf43414,70e4afbe-e0fb-4e0d-9739-8f87aa81d4d8,613675aa-9e33-4d93-89a2-22f0d4207036,Collaborated with,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e2b15c78-8726-416b-86bd-ef05ebe1355c,3e876e2b-9513-4b74-8615-66ea985d7cf2,12b56280-ef2d-4753-807c-a9f958c77a2a,Reported to,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e2e6ae2b-9867-4ca9-9843-a0ca2162a314,1debd7bd-d621-4005-a721-8895d7dafd87,c2929836-84e2-4733-8c65-1035d01c588a,Family - extended,5,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e3de1a0c-b521-4b3f-a548-a589f7c9e632,1c294395-ac18-4ca0-a216-b07355b3c514,f3a39504-8527-4542-a22c-fef10550dcb4,Fellow Alumni,3,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e4135258-8972-42e7-832c-0336264df942,d934b447-bad2-4be7-beea-784568a2ab04,3da61d27-cea9-4a4c-9c46-ba96abaa926e,Mentor/Mentee,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e419856e-59b5-4ee5-811a-9ae4b9751651,0e4c7eae-8e91-4187-be4a-69f19582623d,ccc54d79-fa45-4eca-af0a-b54933ad9e9f,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e4dd5529-574c-4650-91d9-66b008bd1bb0,8b904a9e-b01c-4d0a-baec-3d6e626c3622,dc6a8330-abbc-4924-ab6c-1d417e9038fd,Mentor/Mentee,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e547ea40-aede-4b18-a4b0-15928f651a5e,4d25ae34-3926-4ef4-92ea-ff3ff06b26f5,8f04dc00-46df-4c2a-a801-d3060f7a275b,Fellow Committee Member,5,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e5af14c0-4822-496e-9c73-cc1c835be05c,abd9026d-b0a5-4584-b406-63058e451c08,31ef152b-e2b7-4c0d-b244-34f0d2ab2c7c,Fellow Alumni,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e5bcb352-9f78-479c-93d2-ea6c3e98f3f4,0fa00d8a-b92e-4dfd-bc82-bb3fad502ea6,044b5b1b-62da-4416-aafe-25ea04e084d8,Family - first level,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e5d20681-488b-4faa-8da4-0369fdd5b057,a71a159d-6876-4bce-a8f8-33bc7d3cbff6,72d98ef2-1157-4ac4-b160-3c251f8af2a9,Family - extended,5,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e69b1f29-fef2-46ff-b114-6655e118bc50,a5007a50-6ff0-492c-8811-bfb2979e6944,3292cb01-0f37-45fa-87c5-c4077a323754,Fellow Speaker,3,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e69c5dbe-1fef-455e-b773-e0d311f0e5d7,5151e715-226a-45f6-99cf-6ef6fe3b2dbc,99a410c4-7939-45da-b36e-ddc84977d52e,Business Partner,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e7c359b5-017b-4e98-95f6-4bec5b7166ab,9bba45f3-78cd-45bb-b413-66e6cbbb716f,96238e52-c177-4aab-9c6e-d1ca3c9afd54,Collaborated with,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e8263a33-33dd-4e2f-ac76-9b61dd0b8b1f,69828d9a-23e8-42d7-9a07-91a38504aa02,2b4d1634-1bb7-4d56-981b-16b714732f0c,Advisor/Advisee,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e83b3779-8b45-42a5-8c93-f5ec180cc40d,126d7c06-4a0d-49bf-9919-0809c49d5d93,e59b3347-c2d5-4419-a24a-ebd2344e68df,Collaborated with,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e8745097-3115-48ae-8cf2-a9d2911cf1b2,a92ecca8-4b68-486a-8c7a-00003753544f,29f0b517-7c10-4698-87ad-1881dc20ea1a,Fellow Board Member,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e927728f-9811-4314-80b3-5ccccd5a7153,61965c1a-c8c8-4f22-a1a5-7f09019c8779,c2929836-84e2-4733-8c65-1035d01c588a,Reported to,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e9308431-d79d-4b63-9ab9-ce5b7f8f1aaa,4c6fe2ef-1713-433e-adfd-82cb5d6e5db3,8bb50e64-319d-4ba4-a083-1ab8ab321e1a,Business Partner,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e9865067-e27e-4b5a-b38c-38fa5c7f3421,d5b4b31e-1a99-4af4-abd5-7303d9917246,8e5db93d-c20d-4a44-b7fb-f88f99349202,Fellow Committee Member,5,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e9e9030a-9262-4f21-8153-6a9800b5db07,cc69a3b5-489a-49de-9a36-1d9d8eeb3a71,e1834296-55ee-4ca1-b52a-821fe749239c,Friends with,6,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
e9f1a004-3ec6-408b-b374-363525a874f8,ccf11c74-e93a-4600-b665-68e5f7f9da25,045eb9b0-29b3-4ba5-988a-6b04237c9875,Fellow Speaker,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
eb0ac356-1d4c-4a9c-8b59-e36e787d16c0,db30a29e-1c37-4b84-9c30-d868bb4d81da,8e8a87d1-c3b8-44e7-8867-e2692e02f190,Fellow Alumni,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
eb336c41-7c22-409e-b6d9-d8ae2e28a322,39c0f010-b8fb-491a-85db-78182780d6dc,60ad3b01-6542-4e4e-b715-36d7cc9539ae,Fellow Board Member,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
eb88e259-3435-4f67-8724-62110373e8ce,cc61581c-5408-4783-852c-ceb792d94461,42078308-3e2e-4291-8f20-f8816b41fbdb,Family - first level,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ec393cd5-10d8-423b-978e-c19605a8d7a0,a912d7dd-4259-4601-a565-959acbff0953,6600e210-ea7b-4568-b135-4ccb8403d3ac,Family - first level,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ec5ae2e9-7e39-4b1f-85be-991a7e7af6fc,38c71011-204f-4da3-999e-956ea8791977,e57c544a-160a-4db0-9ef7-8c409f45d525,Business Partner,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ec78547c-d25e-49f8-9607-7b684b79c970,4feb4ba5-a1ab-44fa-ac85-c034e091192a,6994e448-67f5-4eae-8eaf-ad58dc3400d5,Fellow Board Member,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
eca9b206-3aff-447c-bfa9-171dd4149f9f,3b5b26a3-da2f-4d97-8d86-0a05da881084,4ef45869-4153-4e60-85d9-f53563b14c2d,Fellow Board Member,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ecd115f5-9a8b-478f-98ea-99cc3a39c68f,d298b3f8-7634-4682-a538-6c70013e1248,8e477cf9-508b-4b37-ad9f-dbd5a590edb8,Friends with,6,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ecdf0be7-b41e-4230-adf6-f7c7ad3ce16c,3698b8c9-78f7-43b1-b807-6df2b63c3802,410fa169-fc21-4c6a-b56a-29c5d579e97d,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ed8fd456-3707-474c-82f4-73e36be38309,ec0b662c-4bbb-4eb0-af18-73222ea2992d,d0a73205-fd69-4997-8000-3e901219b4f2,Mentor/Mentee,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ef3feedf-4402-4132-a009-4eca2ad5ae18,6df91c5d-d64b-44aa-9cd4-3cea7a81c626,e59b3347-c2d5-4419-a24a-ebd2344e68df,Family - extended,5,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
efaaa42d-e802-4358-9313-0c0710d0f11e,fccf92cb-e227-485e-a399-d01d3dcc14e8,6f1c9da4-81d9-4cca-9a8d-8720938c9b80,Reported to,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
efb213a3-289d-4fe2-be4d-fb360bc32df4,08ec7f35-6afd-44aa-8380-b5155d710f89,49032342-3eaf-4285-bf1e-69a4aeb4322a,Business Partner,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
efcf285e-519e-4e80-b9db-927ad79d87a5,c5c1f02c-e225-4743-9687-5711d1000211,b6e5979f-6ed6-4e33-a50f-981a7637b212,Advisor/Advisee,7,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f013d981-fb5b-436d-a9af-b10d30ecd0f4,510a83d0-c7ae-437f-a9bb-4f4ced75ab2b,e4cd9cf3-b717-4fcb-9390-172fbffc2ab1,Fellow Alumni,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f05d02a7-ba31-4777-9d11-173af7530c86,23b0d32b-f83d-474b-8315-2f9935e246df,ef55715e-9346-4ae0-a5be-96849a0ec020,Friends with,6,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f07e19ce-3859-4037-8635-b456ebeaf67c,55127d3c-0e51-4a93-aabc-6efe62d285d8,8858b229-f760-4d8a-9eb4-7ebe943d5a48,Mentor/Mentee,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f0aed0fe-34c4-4a4f-9e26-548a8769c539,190e60fa-50fd-4237-b948-cfb1bef2bf26,4ac05beb-094a-4bce-b53a-9fee9d87022e,Advisor/Advisee,7,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f0c5e61d-c0c0-487c-a38b-91a8d712fa1f,b035eb8f-e5b2-4666-8920-26676d843f98,a04748ac-7581-436f-9f83-74e49b93ee6b,Fellow Board Member,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f2506994-17ee-471b-a907-146dfba8957b,af98c611-ae2c-48b1-9bd9-b1106d8a4844,a111d6f0-7c90-4bc0-9755-8175281868de,Business Partner,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f264a292-495f-421b-a9bf-2e2f80700fc9,68ece8ca-4d44-462c-ad1e-489b9b983d08,2ed86b15-7378-465e-ba18-ed252848712c,Fellow Committee Member,5,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f26d1d10-cf83-4f9f-b9ef-4b5f530841cf,8a25dcc9-325b-4a95-951a-8ea653808be2,0496be7b-16fc-4c98-b744-4158eab6da46,Fellow Board Member,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f39049dd-3d6a-4fc8-a956-bb8944dcfb0e,5a6af3e9-c8bf-4b65-b599-3b3f4e2791e8,e068b776-b700-4080-986d-1f25efed62c8,Reported to,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f4209f16-2704-4452-b9d5-0054f815a8dd,61bf640d-ef78-49cc-bb4f-c9d045902a58,e1834296-55ee-4ca1-b52a-821fe749239c,Family - extended,5,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f4aaea76-a0d6-4f66-8a61-c861ca5ad945,91ea5d72-1d40-45c6-a4cb-892ed1484ebe,c6a440d4-ce48-476e-9ab2-41a32aa8ddcc,Business Partner,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f4c326e1-fea7-430e-b4e9-b0db0c7e0bc0,1268b2c3-f530-4844-b209-135d64acc9a9,410fa169-fc21-4c6a-b56a-29c5d579e97d,Reported to,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f4d78a55-0069-45f5-bf76-40a6737415e3,cc61581c-5408-4783-852c-ceb792d94461,a5a7adec-5810-4b03-9154-79e281be1071,Friends with,6,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f4f20674-d68c-4292-b45f-3f298a6d030e,29f0b517-7c10-4698-87ad-1881dc20ea1a,4a062f89-386c-4e4a-ae63-c3b47c060db5,Family - extended,5,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f5ad7482-2ca3-48ac-8453-4782410156c8,14aa0462-7a4a-44ce-8aa8-929039c42b50,3292cb01-0f37-45fa-87c5-c4077a323754,Advisor/Advisee,7,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f5e00f8b-d775-4346-aa2b-cde1226900ea,3772c865-81fb-4f38-a57e-c8c001cb7303,1b034431-e502-4c31-ba6a-1df051e09b3c,Family - extended,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f65f37e8-23d0-43c2-ad0d-8033551e9f64,529ecb1b-7a42-4cbe-a7a6-e4352355a439,2df1fde1-8e0b-40d7-911a-5f2703edbd07,Fellow Speaker,3,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f682bb3d-c4be-4db5-9f4e-188a0c87ea14,a74d9e92-ae80-47db-84a3-7d67b990da75,72dcbaa9-2f99-4ecd-bdb6-c1729a27f9ef,Fellow Speaker,3,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f6966516-218e-4639-8e52-b0f87f4fd10c,19b5c6a3-a4b3-4719-9e86-ce8247452e4e,57b62f77-e1e4-47d5-b41e-bf776ff8b59c,Co-founder,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f78064aa-577d-449a-9bd0-35ad00a3e076,39586b4a-2423-411b-baf6-d5b2bd200926,753dd4eb-cd0e-48eb-9ab1-9694f36d1fe1,Mentor/Mentee,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f79e7f44-f991-4d79-ae53-40fb0040dfc3,a7e85683-6f69-42c3-95be-f323277c750e,a5a7adec-5810-4b03-9154-79e281be1071,Fellow Board Member,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f7b1e6ea-f099-4ef4-9703-37cc1e78e312,c58bfeed-2f46-419f-865e-7fbf8d44525a,ab8efba9-e14f-47af-aee3-9c033bd5f70e,Student/teacher,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f8120f24-c930-4ffb-af15-35d66ddd3ee2,cf4cdc7b-768c-4ae2-ac85-35c6c28148ec,8f04dc00-46df-4c2a-a801-d3060f7a275b,Fellow Alumni,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f8f3e3e2-2095-40fc-9120-af5d5d372f05,89588a8a-0afe-43b2-ae7b-861a7e99fff1,2862a95b-ef8b-4645-b623-103fd42b7e80,Co-founder,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f96b341e-2589-4865-a5da-bacb0b82d074,e7b814c8-7ff9-42d4-bcc2-e212144d67cd,045eb9b0-29b3-4ba5-988a-6b04237c9875,Reported to,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
f99b360c-7e0f-4e52-bbed-ee6ba39171e2,ccf55cda-2fbf-4629-a215-31f0bbac2c9b,9c902b10-3893-42ae-89b4-da4bc5d96a6e,Co-founder,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
fa11866e-43c4-4027-b436-c08238858091,42695f54-7e3f-4b93-955a-e3a43ebf9573,fd9f18be-ebde-4b56-8e47-e692f93c65c3,Collaborated with,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
fa9c9ae2-4c8b-4e62-a54c-346820b869cc,841aa32c-db5b-46ee-af0e-be32f31dbf66,b267e252-bc36-4817-ac07-e1f07ce173d4,Fellow Committee Member,5,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
faead009-3d48-4e17-be24-9adeeb34b407,d0e6fa56-051e-4576-8cf5-a19aa928773d,70e4a70d-9c73-4cd1-8bb9-88217c4b214e,Fellow Board Member,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
